No.,Nombre de municipio,Nombre de localidad,Clave del Centro de Trabajo (CCT),Nombre del plantel,Matrícula,Semáforo federal,Programa,Porcentaje de avance (%),Latitud,Longitud
157,HUEHUETLÁN EL CHICO,HUEHUETLAN EL CHICO,21EPR0142G,IGNACIO ZARAGOZA,116, DAÑO MENOR ,RECURSO ESTATAL,100,18.372993,-98.682052
158,HUEHUETLÁN EL CHICO,HUEHUETLAN EL CHICO,21EJN0556P,PROFESOR  HONORATO TLASECA BARRERA,78, DAÑO MENOR ,RECURSO ESTATAL,100,18.378712,-98.688176
159,HUEHUETLÁN EL CHICO,TZICATLAN,21EJN0849C,CARMEN G. BASURTO,109, DAÑO MENOR ,RECURSO ESTATAL,100,18.452815,-98.757317
160,ATLIXCO,SAN JUAN OCOTEPEC,21DCC0033V,NETZAHUALCOYOTL,87, DAÑO MENOR ,RECURSO ESTATAL,100,18.935,-98.547222
161,ATLIXCO,SAN ESTEBAN ZOAPILTEPEC,21ETV0956A,NICOLÁS BRAVO,58, DAÑO MENOR ,RECURSO ESTATAL,100,19.069892,-97.382248
162,ATLIXCO,LA SABANA (SAN JUAN LA SABANA),21ETV0065R,PLUTARCO ELIAS CALLES,50, DAÑO MENOR ,RECURSO ESTATAL,100,18.831111,-98.455556
163,ATLIXCO,LA MAGDALENA,21DCC0295F,POPOCATEPETL,139, DAÑO MENOR ,RECURSO ESTATAL,100,18.914612,-98.463279
164,ATLIXCO,ACATZINGO,21DJN2511H,PREESCOLAR GENERAL,45, DAÑO MENOR ,RECURSO ESTATAL,100,18.9257666,-98.444697
165,ATLIXCO,ATLIXCO,21DST0150B,ESCUELA SECUNDARIA TECNICA NUM. 139,83, DAÑO MENOR ,OTROS RECURSOS,0,18.908889,-98.437778
166,ATLIXCO,LA MAGDALENA,21ETV0058H,RAFAEL MORENO VALLE,232, DAÑO MENOR ,RECURSO ESTATAL,100,18.90947,-98.468425
167,ATLIXCO,SAN ALFONSO,21DJN2340E,RAFAEL RAMIREZ CASTAÑEDA,114, DAÑO MENOR ,RECURSO ESTATAL,100,18.912373,-98.408583
168,ATLIXCO,ATLIXCO,21DJN0914N,REVOLUCION MEXICANA,78, DAÑO MENOR ,RECURSO ESTATAL,100,18.905102,-98.428806
169,ATLIXCO,SAN JERONIMO CALERAS,21ETV0830U,ROSARIO CASTELLANOS,72, DAÑO MENOR ,RECURSO ESTATAL,100,20.155933,-97.615568
170,ATLIXCO,EL LEON,21DJN0122D,ROSAURA ZAPATA,101, DAÑO MENOR ,RECURSO ESTATAL,100,18.930683,-98.461051
171,ATLIXCO,SANTA CRUZ TEHUIXPANGO,21DST0146P,"SECUNDARIA TECNICA NUM. 135  ""CITLALMINA""",163, DAÑO MENOR ,RECURSO ESTATAL,100,18.939167,-98.403333
172,ACATLÁN,ACATLAN DE OSORIO,21DES0003Z,FRAY BARTOLOME DE LAS CASAS,875, DAÑO MENOR ,RECURSO ESTATAL,100,18.194013,-98.048781
173,ACATLÁN,ACATLAN DE OSORIO,21DPR2291C,IGNACIO ZARAGOZA,108, DAÑO MENOR ,RECURSO ESTATAL,100,18.257222,-98.012222
174,ACATLÁN,ACATLAN DE OSORIO,21DJN0029Y,ROSAURA ZAPATA,210, DAÑO MENOR ,RECURSO ESTATAL,100,18.193705,-98.051275
175,ACATLÁN,AMATITLAN DE AZUETA,21DPR2294Z,VICENTE GUERRERO,206, DAÑO MENOR ,RECURSO ESTATAL,100,18.176389,-98.078333
176,ACATLÁN,SAN VICENTE BOQUERON,21DES0101A,ALEJANDRO QUIJANO,157, DAÑO MENOR ,RECURSO ESTATAL,100,18.280709,-98.057044
177,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21DJN0905F,ERNESTO HERRERA ACEVEDO,209, DAÑO MENOR ,RECURSO ESTATAL,100,18.610394,-98.472774
178,CHIETLA,BUENAVISTA DE BENITO JUAREZ,21ETV0386A,MARIANO AZUETA,103, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.460556,-98.636389
179,CORONANGO,SAN FRANCISCO OCOTLAN,21DJN0230L,DOCTOR ALEJANDRO FLEMING,189, DAÑO MENOR ,RECURSO ESTATAL,100,19.133357,-98.282242
180,ATLIXCO,ATLIXCO,21ETV0781B,SIGLO XXI,53, DAÑO MENOR ,RECURSO ESTATAL,100,19.177284,-97.111367
181,CUAUTLANCINGO,SAN JUAN CUAUTLANCINGO,21EJN0079E,PILTZINCALLI,153, DAÑO MENOR ,RECURSO ESTATAL,100,19.059079,-98.248766
182,HUEHUETLÁN EL GRANDE,SAN ANTONIO COATEPEC (TIERRA BLANCA),21DJN0375G,JOSE ANGEL CENICEROS,35, DAÑO MENOR ,RECURSO ESTATAL,100,18.733167,-98.155802
183,HUEJOTZINGO,HUEJOTZINGO,21EBH0720F,MARIO MOLINA,150, DAÑO MENOR ,RECURSO ESTATAL,100,20.275278,-98.125
184,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DST0154Y,ESCUELA SECUNDARIA TECNICA NUM. 143,186, DAÑO MENOR ,RECURSO ESTATAL,100,19.211944,-98.383056
185,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DJN0192Z,XALMIMILULCO,396, DAÑO MENOR ,RECURSO ESTATAL,100,19.20727,-98.383894
186,HUEJOTZINGO,SANTA MARIA NEPOPUALCO,21DJN0095X,NEPOPUALCO,180, DAÑO MENOR ,RECURSO ESTATAL,100,19.152156,-98.487617
187,HUEJOTZINGO,SANTA MARIA TIANGUISTENCO,21DJN0459O,GANDHI,52, DAÑO MENOR ,RECURSO ESTATAL,100,19.157222,-98.444167
188,IZÚCAR DE MATAMOROS,BOMBA 4,21DST0113Y,ESCUELA SECUNDARIA TECNICA NUM. 105,46, DAÑO MENOR ,RECURSO ESTATAL,100,18.600439,-98.490654
189,IZÚCAR DE MATAMOROS,SAN JUAN COLON,21DST0015X,ESCUELA SECUNDARIA TECNICA NUM. 15,231, DAÑO MAYOR ,RECURSO ESTATAL,100,18.577222,-98.558333
190,IZÚCAR DE MATAMOROS,SAN JUAN RABOSO,21DST0028A,ESCUELA SECUNDARIA TECNICA NUM. 26,303, DAÑO MENOR ,RECURSO ESTATAL,100,18.573525,-98.443361
191,HUAQUECHULA,TEZONTEOPAN DE BONILLA,21ETV0105B,CADETE JUAN ESCUTIA,115, DAÑO MENOR ,RECURSO ESTATAL,100,18.748889,-98.491389
192,JUAN C. BONILLA,SANTA MARIA ZACATEPEC,21DPR3054H,IGNACIO ZARAGOZA,618, DAÑO MENOR ,RECURSO ESTATAL,100,19.124143,-98.366501
193,JUAN C. BONILLA,SANTA MARIA ZACATEPEC,21DJN0048M,PATRIA,248, DAÑO MENOR ,RECURSO ESTATAL,100,19.124046,-98.364331
194,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DML0022D,CENTRO DE ATENCION MULTIPLE,27, DAÑO MENOR ,RECURSO ESTATAL,100,19.01515,-98.196164
195,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR3538L,HERMANOS SERDAN,283, DAÑO MENOR ,RECURSO ESTATAL,100,18.994779,-98.189091
196,PUEBLA,SAN ANDRES AZUMIATLA,21DPR1569R,HERMENEGILDO GALEANA,511, DAÑO MENOR ,RECURSO ESTATAL,100,18.891946,-98.262838
197,PUEBLA,SAN ANDRES AZUMIATLA,21DPR3688S,PRIMARIA FEDERAL,266, DAÑO MENOR ,RECURSO ESTATAL,100,18.902914,-98.253072
198,PUEBLA,SAN MIGUEL,21DML0021E,CENTRO DE ATENCION MULTIPLE,76, DAÑO MENOR ,RECURSO ESTATAL,100,18.433496,-97.400423
199,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EML0013V,CAM HECTOR MANUEL DELGADILLO ROMERO,35, DAÑO MENOR ,OTROS RECURSOS,100,19.839444,-98.032778
200,AHUATLÁN,AHUATLAN,21EMS0018J,JOSE VASCONCELOS,48, DAÑO MENOR ,RECURSO ESTATAL,100,18.696423,-98.537621
201,COHUECAN,COHUECAN,21EMS0021X,JOSE MARIA MORELOS Y PAVON,69, DAÑO MENOR ,RECURSO ESTATAL,100,18.278333,-98.966389
202,CUAYUCA DE ANDRADE,CUAJILOTE,21DCC0390J,SOR JUANA INES DE LA CRUZ,13, DAÑO MENOR ,RECURSO ESTATAL,100,18.43,-98.139167
203,EPATLÁN,SAN JUAN EPATLAN,21EPR0118G,MIGUEL HIDALGO Y COSTILLA,193, DAÑO MAYOR ,RECURSO ESTATAL,100,18.642778,-98.370556
204,EPATLÁN,SAN MATEO OXTOTLA,21EJN0285N,VENUSTIANO CARRANZA,13, DAÑO MENOR ,RECURSO ESTATAL,100,18.607778,-98.389444
205,EPATLÁN,SANTA ANA NECOXTLA,21DPR2169B,VICENTE GUERRERO,165, DAÑO MAYOR ,RECURSO ESTATAL,100,18.6125,-98.383889
206,HUAQUECHULA,TEZONTEOPAN DE BONILLA,21DPR3413D,CARMEN SERDAN,270, DAÑO MENOR ,RECURSO ESTATAL,100,18.748889,-98.491389
207,HUAQUECHULA,TEZONTEOPAN DE BONILLA,21DJN0595S,CONAHTL,133, DAÑO MENOR ,RECURSO ESTATAL,100,18.748889,-98.491389
208,HUAQUECHULA,SAN ANTONIO CUAUTLA,21DPR2156Y,CUAUHTEMOC,33, DAÑO MENOR ,RECURSO ESTATAL,100,18.805,-98.554444
209,HUAQUECHULA,HUAQUECHULA,21DJN0584M,CUICACALLI,167, DAÑO MENOR ,RECURSO ESTATAL,100,18.769622,-98.542023
210,HUAQUECHULA,SANTA ANA COATEPEC,21DPR0956C,EMILIANO ZAPATA,104, DAÑO MENOR ,RECURSO ESTATAL,100,18.836667,-98.434722
211,HUAQUECHULA,CACALOXUCHITL,21DJN0641N,ENRIQUE GONZALEZ MARTINEZ,178, DAÑO MENOR ,RECURSO ESTATAL,100,18.787577,-98.483395
212,HUAQUECHULA,HUAQUECHULA,21DST0042U,ESCUELA SECUNDARIA TECNICA NUM. 37,298, DAÑO MENOR ,RECURSO ESTATAL,100,18.768723,-98.535971
213,HUAQUECHULA,CHAMPUSCO (SECUNDARIA TECNICA NUMERO 4) [ESCUELA],21DST0004R,ESCUELA SECUNDARIA TECNICA NUM. 4 GENERAL EMILIANO ZAPATA,342, DAÑO PARCIAL ,RECURSO ESTATAL,100,18.795278,-98.464444
214,HUAQUECHULA,HUAQUECHULA,21DTV0382F,HIMNO NACIONAL,39, DAÑO MENOR ,RECURSO ESTATAL,100,18.805,-98.483611
215,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0249Z,VICENTE GUERRERO,464, DAÑO MAYOR ,RECURSO ESTATAL,100,19.081114,-98.247379
216,IZÚCAR DE MATAMOROS,LA GALARZA,21DJN0186O,GUSTAVO ADOLFO BEQUER,145, DAÑO MENOR ,RECURSO ESTATAL,100,18.670424,-98.453294
217,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21DJN2296H,JARDIN DE NIÑOS CAPEP IZUCAR,30, DAÑO MENOR ,RECURSO ESTATAL,100,18.59717,-98.490549
218,IZÚCAR DE MATAMOROS,BARRIO SANTIAGO,21EJN0094X,JUAN DE LA BARRERA,146, DAÑO MENOR ,RECURSO ESTATAL,100,18.60743,-98.458316
219,IZÚCAR DE MATAMOROS,MATZACO,21DJN0150Z,LICENCIADO ADOLFO LOPEZ MATEOS,140, DAÑO MENOR ,RECURSO ESTATAL,100,18.555969,-98.490765
220,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21EJN0093Y,LICENCIADO JOSE VASCONCELOS,130, DAÑO MENOR ,RECURSO ESTATAL,100,18.596796,-98.462201
221,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21DJN0156U,MARIANO MATAMOROS,366, DAÑO MENOR ,RECURSO ESTATAL,100,18.559068,-98.556929
222,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR1500K,LIBERTADORES DE AMERICA,222, DAÑO MENOR ,RECURSO ESTATAL,100,18.995145,-98.252411
223,TOCHIMILCO,SANTA CRUZ CUAUTOMATITLA,21DPR0698E,PROFESOR  JOSE RAMIREZ,192, DAÑO MAYOR ,RECURSO ESTATAL,100,18.889167,-98.659167
224,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN1192F,QUETZALCOATL,126, DAÑO MENOR ,RECURSO ESTATAL,100,18.989627,-98.255449
225,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21ETV0586Z,MIGUEL ALEMAN VALDEZ,130, DAÑO MENOR ,RECURSO ESTATAL,100,18.605959,-98.476856
226,IZÚCAR DE MATAMOROS,AYUTLA (SAN FELIPE AYUTLA),21DPR2457U,MIGUEL HIDALGO,294, DAÑO MENOR ,RECURSO ESTATAL,100,18.543696,-98.507177
227,IZÚCAR DE MATAMOROS,SAN PEDRO CALANTLA,21DJN0872E,NO REELECCION,25, DAÑO MENOR ,RECURSO ESTATAL,100,18.596389,-98.395556
228,ATOYATEMPAN,ATOYATEMPAN,21EBH0157Z,LUIS DONALDO COLOSIO MURRIETA,171, DAÑO MENOR ,RECURSO ESTATAL,100,19.071024,-98.268411
229,TEPEXI DE RODRÍGUEZ,TEPEXI DE RODRIGUEZ,21EPR0435U,LICENCIADO BENITO JUAREZ,539, DAÑO PARCIAL ,RECURSO ESTATAL,100,18.58256,-97.925595
230,JOLALPAN,SANTIAGO MITEPEC,21EPR0171B,VENUSTIANO CARRANZA,110, DAÑO MAYOR ,ESCUELAS AL CIEN 2018,100,18.241389,-98.929722
231,JOLALPAN,TEUTLA,21DPR2480V,5 DE MAYO DE 1862,79, DAÑO MAYOR ,ESCUELAS AL CIEN 2018,100,18.29,-98.948333
232,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DML0001R,CENTRO DE ATENCION MULTIPLE,81, DAÑO MENOR ,RECURSO ESTATAL,100,19.077704,-98.27189
233,JOLALPAN,HUACHINANTLA,21DPR2524B,IGNACIO ZARAGOZA,191, DAÑO MAYOR ,RECURSO ESTATAL,100,18.278333,-98.966389
234,JOLALPAN,HUACHINANTLA,21DST0082V,ESCUELA SECUNDARIA TECNICA NUM. 73,80, DAÑO MENOR ,RECURSO ESTATAL,100,18.278333,-98.966389
235,JOLALPAN,HUACHINANTLA,21EJN0288K,MIGUEL HIDALGO,60, DAÑO MENOR ,RECURSO ESTATAL,100,18.278333,-98.966389
236,JOLALPAN,JOLALPAN,21EJN0157S,DOCTOR GIL JIMENEZ AGUILAR,121, DAÑO MENOR ,RECURSO ESTATAL,100,18.320033,-98.845546
237,JOLALPAN,JOLALPAN,21EMS0020Y,EMILIANO ZAPATA,98, DAÑO MENOR ,RECURSO ESTATAL,100,18.636371,-98.634511
238,JOLALPAN,JOLALPAN,21EJN0867S,LUIS DONALDO COLOSIO MURRIETA,147, DAÑO MENOR ,RECURSO ESTATAL,100,18.320445,-98.844499
239,JOLALPAN,JOLALPAN,21EBH0475L,NIÑOS HEROES,32, DAÑO MENOR ,RECURSO ESTATAL,100,18.636944,-98.2475
240,JOLALPAN,SANTIAGO MITEPEC,21EBH1181F,BACHILLERATO DIGITAL NUM. 205,26, DAÑO MENOR ,RECURSO ESTATAL,100,18.31757,-98.83974
241,JOLALPAN,SANTIAGO MITEPEC,21EJN0542M,NIÑOS HEROES DE CHAPULTEPEC,31, DAÑO MENOR ,RECURSO ESTATAL,100,18.241389,-98.929722
242,SANTA INÉS AHUATEMPAN,SANTA INES AHUATEMPAN,21DPB0485B,EMILIANO ZAPATA,65, DAÑO MENOR ,RECURSO ESTATAL,100,18.408886,-98.014434
243,SANTA INÉS AHUATEMPAN,SANTA INES AHUATEMPAN,21EBH0257Y,VICENTE GUERRERO,182, DAÑO MENOR ,RECURSO ESTATAL,100,18.844961,-97.467288
244,ZACAPALA,SAN MATEO MIMIAPAN,21ETV0539O,MARIANO JIMENEZ,21, DAÑO MENOR ,RECURSO ESTATAL,100,18.524444,-98.1575
245,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1666T,BENEMERITO DE LAS AMERICAS,169, DAÑO MENOR ,RECURSO ESTATAL,100,19.054876,-98.19863
246,SAN JERÓNIMO XAYACATLÁN,GABINO BARREDA,21DPR0298I,MORELOS,34, DAÑO MENOR ,RECURSO ESTATAL,100,18.168056,-97.955833
247,SAN JERÓNIMO XAYACATLÁN,SAN JERONIMO XAYACATLAN,21TAI0691T,IGNACIO ZARAGOZA,0, DAÑO MENOR ,RECURSO ESTATAL,100,18.222433,-97.910644
248,SAN JERÓNIMO XAYACATLÁN,SAN JERONIMO XAYACATLAN,21TAI0623W,PROFESOR RODOLFO MENDIVIL PEREZ,0, DAÑO MENOR ,RECURSO ESTATAL,100,18.222433,-97.910644
249,SANTA INÉS AHUATEMPAN,SANTA INES AHUATEMPAN,21DCC0434Q,CARMEN SERDAN,150, DAÑO MENOR ,RECURSO ESTATAL,100,18.413211,-98.017361
250,SANTA INÉS AHUATEMPAN,SANTA INES AHUATEMPAN,21DST0030P,TECNICA 27 PROGRESA,229, DAÑO MENOR ,RECURSO ESTATAL,100,18.413602,-98.018552
251,SANTA INÉS AHUATEMPAN,TIERRA NUEVA,21DCC1000K,LAZARO CARDENAS,13, DAÑO MENOR ,RECURSO ESTATAL,100,18.396111,-98.072222
252,SANTA INÉS AHUATEMPAN,TIERRA NUEVA,21DAI0003X,UNA LUZ EN LA MONTAÑA,34, DAÑO MENOR ,RECURSO ESTATAL,100,18.396111,-98.072222
253,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0104U,PROFESOR  ENRIQUE MARTINEZ MARQUEZ,1144, DAÑO MENOR ,RECURSO ESTATAL,100,18.837613,-97.822233
254,TIANGUISMANALCO,SAN FRANCISCO BUENAVISTA,21DPR1537Z,VICENTE GUERRERO,79, DAÑO MENOR ,RECURSO ESTATAL,100,18.961944,-98.423333
255,TIANGUISMANALCO,SAN MARTIN TLAPALA,21ETV0863L,ALFONSO REYES,64, DAÑO MENOR ,RECURSO ESTATAL,100,19.028889,-97.789167
256,TIANGUISMANALCO,SAN PEDRO ATLIXCO,21DJN0366Z,TONATIUH,61, DAÑO MENOR ,RECURSO ESTATAL,100,18.980556,-98.476944
257,TIANGUISMANALCO,TIANGUISMANALCO,21DTV0227N,NIÑOS HEROES,25, DAÑO MENOR ,RECURSO ESTATAL,100,18.961944,-98.423333
258,TOCHIMILCO,LA MAGDALENA YANCUITLALPAN,21DPR0700C,VICENTE GUERRERO,235, DAÑO MENOR ,RECURSO ESTATAL,100,18.909476,-98.589412
259,TOCHIMILCO,TOCHIMILCO,21EBH0676I,CUAUHTEMOC,118, DAÑO MENOR ,RECURSO ESTATAL,100,18.920278,-97.2525
260,TOCHIMILCO,SAN FRANCISCO HUILANGO,21ETV0530X,JUAN RUIZ DE ALARCON,55, DAÑO MENOR ,RECURSO ESTATAL,100,18.842778,-98.583611
261,TOCHIMILCO,SAN MARTIN ZACATEMPA,21EBH1227K,BACHILLERATO DIGITAL NUM.251,29, DAÑO MENOR ,RECURSO ESTATAL,100,19.946389,-97.499722
262,HUAQUECHULA,HUAQUECHULA,21DTV0473X,JUAN ESCUTIA,19, DAÑO MENOR ,RECURSO ESTATAL,100,18.695,-98.596389
263,HUAQUECHULA,HUAQUECHULA,21EPR0134Y,MIGUEL HIDALGO,395, DAÑO MENOR ,RECURSO ESTATAL,100,18.770379,-98.546902
264,HUAQUECHULA,HUAQUECHULA,21DTV0237U,PLAN DE AYALA,22, DAÑO MENOR ,RECURSO ESTATAL,100,18.691667,-98.603611
265,HUAQUECHULA,HUAQUECHULA,21EBH0125G,QUETZALCOATL,327, DAÑO MENOR ,RECURSO ESTATAL,100,19.038236,-98.19344
266,HUATLATLAUCA,COPALCOTITLA,21DCC0532R,LAZARO CARDENAS,12, DAÑO MENOR ,RECURSO ESTATAL,100,18.695278,-98.011944
267,IZÚCAR DE MATAMOROS,LA GALARZA,21DTV0119F,OTILIO MONTAÑO,197, DAÑO MENOR ,RECURSO ESTATAL,100,18.675875,-98.447777
268,IZÚCAR DE MATAMOROS,IZUCAR DE MATAMOROS,21DPR2503P,PROFESOR  CELERINO CANO,191, DAÑO MENOR ,RECURSO ESTATAL,100,18.608178,-98.458357
269,SAN ANDRÉS CHOLULA,CACALOTEPEC,21ETV0133Y,JESUS GONZALEZ ORTEGA,358, DAÑO MENOR ,RECURSO ESTATAL,100,19.051111,-98.299722
270,SAN ANDRÉS CHOLULA,SAN ANDRES CHOLULA,21DST0035K,ESCUELA SECUNDARIA TECNICA NUM. 32,854, DAÑO MENOR ,RECURSO ESTATAL,100,19.051076,-98.30459
271,TULCINGO,TULCINGO DE VALLE,21DML0036G,BRAULIO ALONSO MORENO,45, DAÑO MENOR ,RECURSO ESTATAL,100,18.222123,-98.043985
272,CALTEPEC,CALTEPEC,21KJN0598Z,PREESCOLAR COMUNITARIO MESTIZO SAN SIMON TLACUILOTEPEC,5, DAÑO PARCIAL ,OTROS RECURSOS,100,18.044477,-97.494008
273,IXCAQUIXTLA,SAN JUAN IXCAQUIXTLA,21EBH0842Q,QUETZALCOATL,95, DAÑO MENOR ,RECURSO ESTATAL,100,18.432986,-97.120908
274,IXCAQUIXTLA,BARRIO DE DOLORES,21DPR2590A,EMILIANO ZAPATA,53, DAÑO MENOR ,RECURSO ESTATAL,100,18.490556,-97.826111
275,IXCAQUIXTLA,SAN JUAN IXCAQUIXTLA,21DJN0086P,ROSAURA ZAPATA,265, DAÑO MENOR ,RECURSO ESTATAL,100,18.461594,-97.83142
276,JUAN N. MÉNDEZ,ATENAYUCA,21ETV0185D,PABLO CASALS,87, DAÑO MENOR ,RECURSO ESTATAL,100,18.543333,-97.771389
277,JUAN N. MÉNDEZ,GUADALUPE VICTORIA,21ETV0766J,LUIS DONALDO COLOSIO MURRIETA,39, DAÑO MENOR ,RECURSO ESTATAL,100,19.195,-98.415278
278,JUAN N. MÉNDEZ,GUADALUPE VICTORIA,21DCC0204Y,VICENTE SUAREZ,58, DAÑO MENOR ,RECURSO ESTATAL,100,18.535833,-97.845833
279,JUAN N. MÉNDEZ,MAGDALENA ALQUIZAPAN,21DPR2528Y,MIGUEL HIDALGO,143, DAÑO MENOR ,RECURSO ESTATAL,100,18.480556,-97.759722
280,MOLCAXAC,MOLCAXAC,21DES0099C,MARIANO ESCOBEDO,96, DAÑO MENOR ,RECURSO ESTATAL,100,18.738333,-97.911111
281,MOLCAXAC,SAN ANDRES MIMIAHUAPAN,21ETV0189Z,CARLOS DE SIGUENZA Y GONGORA,39, DAÑO MENOR ,RECURSO ESTATAL,100,18.686667,-97.886389
282,MOLCAXAC,SAN JOSE DE GRACIA,21ETV0190P,ALEJANDRO FLEMING,90, DAÑO MENOR ,RECURSO ESTATAL,100,18.643333,-97.847222
283,MOLCAXAC,SAN JOSE DE GRACIA,21DJN0438B,EL NUEVO AMANECER,64, DAÑO MENOR ,RECURSO ESTATAL,100,18.643333,-97.847222
284,MOLCAXAC,SAN LUIS TEHUIZOTLA,21DJN0875B,ESTADO DE VERACRUZ,47, DAÑO MENOR ,RECURSO ESTATAL,100,18.676667,-97.858611
285,SAN JUAN ATZOMPA,SAN JUAN ATZOMPA,21DCC0105Y,MIGUEL HIDALGO,58, DAÑO MENOR ,RECURSO ESTATAL,100,18.746944,-98.023333
286,SAN PEDRO YELOIXTLAHUACA,SAN ISIDRO LABRADOR,21DCC0196F,MUCIO BRAVO,29, DAÑO MENOR ,RECURSO ESTATAL,100,18.105833,-98.070833
287,SAN PEDRO YELOIXTLAHUACA,SAN PEDRO YELOIXTLAHUACA,21DST0054Z,ESCUELA SECUNDARIA TECNICA NUM. 49,172, DAÑO MENOR ,RECURSO ESTATAL,100,18.116944,-98.077222
288,SAN ANDRÉS CHOLULA,SAN LUIS TEHUILOYOCAN,21DPR0283G,CRISTOBAL COLON,488, DAÑO MENOR ,RECURSO ESTATAL,100,19.039117,-98.339365
289,SAN JERÓNIMO XAYACATLÁN,SECCION CAÑADA SANDIA,21DPB0483D,TIERRA Y LIBERTAD,14, DAÑO MENOR ,RECURSO ESTATAL,100,18.139167,-97.9775
290,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21ETV0535S,JOSE MARIA MALDONADO,212, DAÑO MENOR ,RECURSO ESTATAL,100,19.10724,-98.214774
291,SAN MARTÍN TOTOLTEPEC,SAN MARTIN TOTOLTEPEC,21DJN0380S,FRANCISCO VILLA,54, DAÑO MENOR ,RECURSO ESTATAL,100,18.651389,-98.346111
292,SAN MARTÍN TOTOLTEPEC,SAN MARTIN TOTOLTEPEC,21ETV0411J,JOSE MARIA CHICO LINARES,57, DAÑO MENOR ,RECURSO ESTATAL,100,18.651389,-98.346111
293,SANTA ISABEL CHOLULA,SANTA ISABEL CHOLULA,21EJN0278D,NUEVO AMANECER,155, DAÑO MENOR ,RECURSO ESTATAL,100,18.996412,-98.379565
294,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DES0078Q,GABRIELA MISTRAL,806, DAÑO MENOR ,RECURSO ESTATAL,100,19.206668,-98.383211
295,TEHUITZINGO,LA NORIA HIDALGO,21DPR0441F,ENRIQUE G. LEON URIBE,94, DAÑO PARCIAL ,RECURSO ESTATAL,100,18.319167,-98.193611
296,TEHUITZINGO,TEHUITZINGO,21DPR0437T,CUAUHTEMOC,282, DAÑO MAYOR ,RECURSO ESTATAL,100,18.330731,-98.276049
297,TIANGUISMANALCO,SAN PEDRO ATLIXCO,21ETV0163S,MANUEL JOSE OTOHON,39, DAÑO MENOR ,RECURSO ESTATAL,100,18.980556,-98.476944
298,JUAN C. BONILLA,CUANALA,21EBH0112C,ALFONSO PRUNEDA,305, DAÑO MENOR ,RECURSO ESTATAL,100,18.907718,-98.434117
299,JUAN C. BONILLA,CUANALA,21DJN1078N,JOSE ANGELES,167, DAÑO MENOR ,RECURSO ESTATAL,100,19.103241,-98.349082
300,TIANGUISMANALCO,SAN PEDRO ATLIXCO,21DPR1535A,AQUILES SERDAN,171, DAÑO PARCIAL ,RECURSO ESTATAL,100,18.980556,-98.476944
301,TIANGUISMANALCO,SAN BALTAZAR ATLIMEYAYA,21DJN1175P,AMADO NERVO,38, DAÑO MENOR ,RECURSO ESTATAL,100,18.986944,-98.481111
302,NEALTICAN,SAN BUENAVENTURA NEALTICAN,21DJN0222C,RICARDO CASTRO,320, DAÑO MENOR ,RECURSO ESTATAL,100,19.054133,-98.430723
303,TLAPANALÁ,TLAPANALA,21EBH0986M,BACHILLERATO DIGITAL NUM. 32,35, DAÑO MENOR ,RECURSO ESTATAL,100,18.839722,-98.299722
304,TOCHIMILCO,TOCHIMILCO,21DCC1082K,XOCHITL,60, DAÑO MENOR ,RECURSO ESTATAL,100,18.877704,-98.707945
305,TOCHIMILCO,SAN ANTONIO ALPANOCAN,21DPR0697F,IGNACIO ZARAGOZA,316, DAÑO MAYOR ,RECURSO ESTATAL,100,18.876511,-98.711511
306,ACATLÁN,LA NORMAL,21DDI0005S,CENDI NUM. 5,52, DAÑO MENOR ,RECURSO ESTATAL,100,18.218277,-98.043271
307,ACATLÁN,ACATLAN DE OSORIO,21DJN2284C,NIÑO ARTILLERO,138, DAÑO MENOR ,OTROS RECURSOS,100,18.205755,-98.046686
308,ACATLÁN,AMATITLAN DE AZUETA,21DJN0067A,JOSE AZUETA,96, DAÑO MENOR ,RECURSO ESTATAL,100,18.176389,-98.078333
309,ACATLÁN,LA HUERTA,21EBH1141E,BACHILLERATO DIGITAL NUM. 164,56, DAÑO MENOR ,RECURSO ESTATAL,100,18.488572,-96.853763
310,ACATLÁN,PEÑA COLORADA,21DTV0283F,AGUSTIN DE ITURBIDE,27, DAÑO MENOR ,RECURSO ESTATAL,100,18.029167,-98.291944
